id,tag,text
651758931,星绘,倒下了。
1022211594,星绘,这本书里收录了不少与星座有关的故事，是那种孩子们最喜欢听的故事啊。
626071972,拉薇,是的。
579084855,未知,哼。
598698573,米雪儿,哎呀，别闹了啦，你难道不想知道我在看什么吗？
624358495,香奈美,明，我早就知道你很厉害啦。
160733995,绯莎,进攻这里。
991790489,明,啊。
631000056,星绘,这场胜利是大家共同努力的见证。
943485298,星绘,请接受我的援助。
288582053,玛德蕾娜,被表扬了呀。
119199641,米雪儿,搞定了。
965773408,玛德蕾娜,报仇了，我也是说到做到了呢。
928847587,伊薇特,就这么躺着吧。
410180146,梅瑞狄斯,归途又进一步。
531933858,未知,一时成败，不足论英雄。下次我将转败为功。
265933987,拉薇,开始执行任务。
975462754,玛德蕾娜,进攻。
1056918781,心夏,警报器已布置。
518142014,未知,嗯。
569951367,玛德蕾娜,那个你眼中的我是什么样的呢？
252498553,星绘,
129122812,星绘,警报器已部署。
923059886,星绘,愿苦难终结于此。
400123057,信,烟雾弹。
1008806011,绯莎,猎物的血令我强大。
583280858,星绘,非常感谢你。银行者。
215721540,梅瑞狄斯,停止恐惧。
227549334,拉薇,茶且放下，我去去就回。
688927882,拉薇,这世间因果，本该葬于此处。
599388257,白墨,风场雷。
156431654,明,乌尔比诺利，有些人令我印象深刻，比如说飞沙，我和他一起并肩作战过几次，他很合我的气场。
90909503,香奈美,准备好跟随我的歌声了吗？
289752997,令,当心。
903168015,拉薇,一切尚在掌握。
304814478,信,哼。
571916895,明,反抗者们扬起旗帜，迎接黎明。
937601011,心夏,哎呀，我这不是很能干嘛。
2438891,拉薇,当心减速雷。
1030557664,系统语音,领先队伍已到达20分。
996099202,香奈美系统语音,敌方再战胜十个人，演出就终止了。
480881053,拉薇,孤身一人苦苦挣扎的力量终究是有限的。所以。加入剪刀手是我最正确的决定。让我有幸结识了他们这群同伴。
1013108667,拉薇,这就是对我懦弱的惩罚吗？
159123249,星绘,星芒尚未急聚。
49677092,米雪儿,火力大喵全线进击。
216430620,明,今天是谁的生日吧，对吧。怎么你有意见？
104469619,香奈美系统语音,演出马上就要开始啦，各位准备好了吗？
119723802,玛德蕾娜,我被放倒了。
977446723,奥黛丽,我可不是刻意过来找你的，只是想知道你究竟在忙些什么啦。
105804178,香奈美,这也算是演出啊。
680173178,系统语音,正在运送新河空投。
307967094,拉薇,也许是巧合吧。那时候种下的兰草。终于开花了。
1026618656,伊薇特,大家不要丧气。非说失败是成功之母。
128399945,米雪儿,我从来都不觉得天真是件坏事，因为在那些不切实际的梦想背后，说不定就藏着大家真正想要过的人生。
657806535,令,目标完全损毁。
386617159,拉薇,必须拿下这里。
1037901890,奥黛丽,啊。
400722522,奥黛丽,怎么？没见过我盛装出席吗？
540787660,白墨,是时候教训他们了。
361575690,令,进攻这里。
305302405,明,弱爆了。
319417637,香奈美,进攻这里吧。
635427672,奥黛丽,我并不否认，背叛依旧有可能存在。但如果是你的话，我应该可以敞开心扉去相信吧。我看你也不敢辜负我的信任吗？
304525459,香奈美,你是想要我给你签名吗？当然可以，没问题。
485562054,明,生命脆弱如纸，性也一文不值。
60763966,米雪儿,有困难就找搜查官嘛，我做好了随时出动的准备哦。
425934194,信,嗯，是有任务要交给我吗？
965820410,信,坚守阵地。
240225428,拉薇,我很少与人谈及自身的事情。但如果是你想要了解的话。我会说的。
489943009,玛德蕾娜,圣诞快乐，我今年设计了好多圣诞系列的服装啊，一起去街上看看有没有人穿吧。
548399245,心夏,警报器发现敌人，我会支援的。
913948982,未知,
50040693,米雪儿,大意了。
1068115833,玛德蕾娜,开始安装炸弹。
460062878,玛德蕾娜,大家看看这里。
1006569064,明,把炸弹安装在这里吧。
542363433,伊薇特,呀。
648128416,星绘,等待时机。
208695079,香奈美,早上好呀，你是来听香奈美唱歌的吗？
131472307,未知,嗯。
604698373,香奈美系统语音,54321GO。
533533453,拉薇,让我纠正你的错误。
693000274,拉薇,我有吃饭团的习惯。大概是因为怀念过去吧。
474620808,未知,嗯。
232117294,拉薇,引行者。缘。真是妙不可言呢。啊。当然。你也一样。
392181749,明,给我消失吧。
6647461,玛德蕾娜,嗯，难道你对我的卡秋深感兴趣吗？
604242967,玛德蕾娜,好，我明白了。
215704815,玛德蕾娜,我可要认真了。
288657470,拉薇,嗯。万事俱全。
668029678,信,全员进攻。
942437937,星绘,啊，原来一师炼肌的感觉是这样的呀。
1037289928,白墨,真不该这么大意。啊。
581400538,明,启动拦截者。
422957846,奥黛丽,那最近我是不是压力太大了，感觉有些疲惫了呢？
263940908,星绘,这就是我的礼物。
640088466,信,
384115708,拉薇,这世间因果，本该葬于此处。
1058551061,拉薇,转眼又过去了一年。你的生辰是哪一天？能让我陪你一起度过吗？
923551939,奥黛丽,啊。真是不可思议呢。明明都已经这么晚了，你竟然还没睡着吗？
67383792,香奈美,非常感谢你的应援，我会继续努力，绝不辜负你的期待。
934820347,拉薇,我的脚步。要停滞不前了吗？
545226335,未知,哼。
149172136,未知,
415439825,心夏,怎么会？
999970602,拉薇,之前反复强调不要在战术报告中出现，今天运气不好，我的拳头真印这种毫无意义的流水账。
45362098,拉薇,不要拘泥于一时的失利。你也常常这么鼓励我。下一次。我和你一起赢回来。
957352565,绯莎,和往常一样，执行任务就好了。
990551147,拉薇,打量了我这么久。不会是在找我随身带的那把刀吧？
34520893,米雪儿,有人吗？谁来帮帮我呀？
257964363,白墨,太简单了。
949930763,香奈美系统语音,保护好炸弹携带者，登上未知的舞台吧。
114226312,伊薇特,交给你了，飞。
206949317,拉薇,这是对疏忽者的惩罚。
142149349,令,是时候全力以赴了。
152339324,拉薇,如果时间有限的话。与你相处才是我更想做的事情。
548975690,伊薇特,寒风吹起来吧。
1018048319,米雪儿,我我需要支援。
494759161,星绘,也不知道为什么。每次和你接触，我的心底里都会涌现出那么一点点不可思议的感觉。
602815729,米雪儿,当心手雷。
482003690,梅瑞狄斯,此处有战术道具。
272754837,米雪儿,耶，干掉一个。
428403369,星绘,建议撤退。
364449469,心夏,你好啊。
484010024,拉薇,我想试着将此刻的意境融入花道。你要坐在一旁观赏吗？
244855069,香奈美,莫非你也会烦心于深夜吗？
405906234,梅瑞狄斯,下一次，我不会再原谅这种失败了，请倾力而为。
366200608,玛德蕾娜,如果一切顺利就好了。
938829520,其他,根据以往的作战经验，一个五人小队的预备卡丘身为50副，我们只要能将其尽数破坏，就能获得胜利。
401143681,拉薇,我家武馆前的小摊。经常卖着各种鲜贝。和我记忆中的味道非常相近。真是令人怀念呢。
231194026,奥黛丽,看你这睡眼惺忪的样子，倒是有那么点可爱。
1042113174,星绘,这是我昨天为您准备好的小礼物，还请您收下。
962073786,拉薇,嗯。下次往饭团里面塞一些梅子干吧。比白饭味道会好很多。
526520288,心夏,我，我倒下了。
932368127,系统语音,敌方还差一名击败获胜。
497953411,香奈美系统语音,哎，演出完美谢幕，大家辛苦啦。
1048425941,拉薇,回忆被剥夺的一瞬间。人生也就随之改变了。我正是因为看清了残酷的真相。才不愿接受宿命的安排。
1011819921,香奈美,开始拆除炸弹。
467142093,香奈美,请一直注视着我吧。
1029335290,明,米雪儿吗？那个欧泊的鹰犬？哼，别再让我看到他，否则会让他吃尽苦头。
652300102,奥黛丽,警报器已布置完毕。
945938893,星绘,你也对救援任务有兴趣吗？我知道你的好意，但抱歉。这些事情请让我独立完成。
918968108,明,
596135584,信,很好。
988558380,未知,猎虎勇冠三军。
652285266,奥黛丽,我把炸弹放在这里了。
459522604,梅瑞狄斯,注意此处。
136266961,明,你不要试图寻找那些被我掩饰的伤痕，对我而言，这更像是一种惩罚。
127305825,信,是我棋差一招。
911728377,未知,这里有战术道具。
683838812,奥黛丽,如果今天见不到想见的人，应该会很烦恼吧，但是你肯定遇不到这种情况了，所以快对我心怀感激吧。
538138883,未知,
1001852588,拉薇,这条道路。我势必要走到最后。
225336761,玛德蕾娜,你的手感觉好温柔。
183896359,白墨,你好。
681212077,心夏,开始拆除炸弹。
501571297,拉薇,首个目标已清除，早点收工吧。
148751918,白墨,不。
1056319731,拉薇,我请求支援。
637788953,香奈美,候场片刻。
583731917,伊薇特,如冰雪般消融殆尽。
989281322,白墨,那失算了。
626144264,玛德蕾娜,啊，好累啊，那些每天都能打扫房间的人真的太了不起啦。
65381689,星绘,还是失败了。
695959605,玛德蕾娜,靠你了，拦截者。
339892722,明,啊，你突破不了年龄限制的，就跟之前说的一样。
506776961,令,另，我的名字。不过你不需要记住它。
200492979,米雪儿,对于你的事情我都很好奇呢，你就没有什么想要偷偷告诉我的吗？
438146469,星绘,我一直记得你所说过的。
937676841,白墨,这一次，我记住了。
185530711,未知,拆解卡拉比丘的任意一件武器，我都很得心应手，包括射击原理和弹道范围，我都知道得一清二楚。但是。我却搞不清楚。对你的感情。你很温暖。与冰冷的武器不同。
1001822649,星绘,星光指引前路。
484701948,米雪儿,哇，太谢谢你啦，我一直以来都很想要收到这样的礼物，所以你算是满足了我的心呀。
308232716,米雪儿,可恶，我竟然会被你这种家伙干掉。
361000221,伊薇特,突击。
1050322937,明,我们是剪刀手，注定要颠覆世界的人。
108279451,梅瑞狄斯,我们会胜利的。
35466875,伊薇特,能来防守这里吗？
530156503,伊薇特,我倒下了。
59744626,绯莎,失策了。
617528732,奥黛丽,你可逃不出我的扫射范围。
399663211,星绘,真的很感谢大家为了新闭锁而做的一切努力。就在刚才，我还准备了不少礼物想要送给大家呢。
645307351,玛德蕾娜,这里有子弹补给哦。
1033553962,未知,你。
576294110,玛德蕾娜,请求支援。
590325134,香奈美,为我的歌声着迷吧。
291048009,令,我将为你们的死亡赋予价值。
24318061,米雪儿,就是它了。
1021074174,伊薇特,
432433850,奥黛丽,你倒是提醒了我，原来今天是飞沙的生日啊。出于礼貌，我是不是需要为他准备一份礼物？
362497105,奥黛丽,这里有护甲。
59200336,令,没有人可以逃脱我的枪口。
145886603,拉薇,不过尔尔罢了。
290563699,拉薇,多谢援助，我要立即返回战场。
663626711,香奈美系统语音,全员留在舞台上的身姿是不是比任何时候都更加耀眼呢？
638045832,星绘,你没事吧？
315087357,香奈美,不要阻拦肖奈美。
630862374,玛德蕾娜,我这就来帮你。
1031834895,梅瑞狄斯,忤逆之人，当凌神罚。
900517545,系统语音,团队护盾强化与激活。
0026,系统语音,系统随时可能坍塌，时间紧迫，我来指引你攻破的。
109080290,玛德蕾娜,颜料泡泡要爆炸了哟。
25477707,伊薇特,没人能逃离寒冬。
58061744,信,是我的，是我。
48566991,系统语音,请选择你本局想使用的武器。
90840313,心夏,久等啦，我叫心夏，如果有什么和医疗相关的事情，记得找我啊，嗯，请多关照。
148410051,拉薇,最近我翻看的武侠小说里，登场了一个很有意思的新角色。总觉得性格气质和你有几分相像呢。银行者。
416121283,奥黛丽,那太不甘心了。
402260441,拉薇,这就是我的结局了。
699550426,星绘,如果能把这些星星赠送给新闭所的人们，他们的生活多多少少会增添一些希望吧。那样的话你也会感到开心的，对吧。
149853283,明,请求支援。
457024177,明,究竟要怎样才能变得更强呢？分明还有那么多的不公，那么多的压迫，那么多要保护的人。而我却。该死。
272110067,明,让AKM吞掉吧。
480939329,星绘,抱歉。
15452577,拉薇,真相冲破桎梏。
555206279,明,真是自作自受。
686435422,梅瑞狄斯,疗愈一事。
298087915,令,开始安装炸弹。
274360474,未知,啊。
299087097,绯莎,你好。
462002962,星绘,你好像收到邮件了。莫非是什么重要的来信？那可不要继续等待了，赶紧打开来看看吧。
980389771,心夏,哎呀，我这不是很能干嘛。
236242648,米雪儿,开始安装炸弹。
211919656,星绘,哎，你带了甜品给我吗？
93901056,心夏,很好，行动继续。
1026241327,奥黛丽,快去查收一下新邮件吧，如果不是你，我才不会特意提醒呢。
115726312,香奈美,舞台的焦点一直是我，对吧？
602055647,拉薇,今年的兰草花期没有推迟。是否是因为你的到来呢？
547071536,系统语音,高纯度星河出现。
989196324,白墨,撤吧。
144469968,白墨,啊。真应该当心一点的。
230856730,玛德蕾娜,有炸弹被安装在这里啊。
251634450,香奈美,啊，没错，我要再改一改。这段节拍听起来还不够完美。
231886259,明,当心有危险。
520566835,香奈美,仔细听会有回音的。
273614399,心夏,开始治疗。
473292478,明,回归战斗。
657149245,心夏,我会守在这里。
688542577,伊薇特,我们好像。不行了。
27806406,星绘,我不会对你有所隐瞒的。可是你为什么要触碰那里呢？我心里随之而生的微妙感觉又揪清。代表着什么呢？
1010974622,未知,很好。
914122543,玛德蕾娜,撤退。
313199080,拉薇,今后的路还很漫长。我可以陪你去看看终点的花吗？
660089983,白墨,我向来有仇必报。
671112244,米雪儿,这个看起来不错，哎。
412644003,伊薇特,炸弹已丢弃。
19837084,绯莎,狩猎开始。
493632538,白墨,解决了。
352399515,星绘,这样的结果，源自所有人的努力。所以谢谢你的帮助。
934264029,白墨,我可从不打没准备的仗。
358136474,拉薇,如果没有你的话。我想，如今的我。一定还迷失在黑夜之中吧？
602358678,拉薇,饭团的口感稍微有点松散。是我揉捏的力度没有掌握好的缘故吗？
1013521588,拉薇,警报器部署完毕。
902672692,香奈美,我有战斗到最后一刻吧。
212226051,明,不可以。
236640294,米雪儿,等等，这里有护甲补给。
110506226,未知,很好。
228714448,白墨,呃。
914931523,拉薇,遇见了你以后。内心的这种想法似乎渐渐的被抵消。
63122057,心夏,医疗无人机紧急救援。
540168850,未知,茶还是热的，我们继续聊点什么吧。
265788452,香奈美系统语音,在团体工眼前稍微热身一下，有助于保持节奏感。
699104591,香奈美,是的。
1018659987,奥黛丽,我叫奥黛丽格罗夫。认识我将会是你的荣幸。
326153936,系统语音,保护好炸弹携带者，摧毁目标。
352125461,星绘,春节快乐。刚才我发现附近有一家很不错的可丽饼店，有时间的话陪我一起去吧。
971191227,拉薇,一天之计在于晨。让我们一起看看今天的日程安排吧。
1041460235,香奈美,期待我的演唱会吗？
352723002,信,注意这里。
1021925426,未知,不要动。
947369891,拉薇,给我清醒一点。
0030,系统语音,就是这样保持住。
45096288,米雪儿,我这就来救你。
573118235,心夏,解决一个。
282875633,香奈美,啊。
272296763,心夏,我来治疗了。
478230291,绯莎,闪光弹。
229728351,星绘,无数次，无数次。
468887920,拉薇,还是？逃不过吗？
432598689,令,撤退。
509540821,白墨,哼，我会守住这里。
562582153,其他,情报显示，剪刀手组成的五人小队将对我们进行一次武装突袭。
672892454,白墨,一击毙命。
449785355,令,我们是剪刀手。我们为革新而来。
995756031,拉薇,活下来了。
0027,系统语音,这里没有常规通路。鲜花刺身。
1061088770,米雪儿,哇，我猜的没错，你果然取得胜利了。
244176532,白墨,开始拆除炸弹。
273407004,香奈美,Hi。你是特意来见我的吗？
524962700,拉薇,嗯。
27391491,令,可恶。
537288855,令,哼。
904846801,玛德蕾娜,今天是卡拉比丘纪念日，真希望越来越多的人能喜欢上我设计的衣服呀。
259075104,香奈美,要朝着胜利的方向歌唱啊。
413071112,米雪儿,可恶，不该输的呀。
1066280900,拉薇,嗯。
619155356,星绘,我们大概有很长时间没有见过面了吧。一日不见，如隔三秋。对我而言，这些时日很是漫长了。可不可以答应我，下次不要再离开这么久了？我真的很希望你能一直陪在我的身边呢。
1030793648,系统语音,上半场最后一局。
116139945,香奈美,小妹妹喜欢这个。
330951462,心夏,我来为你疗伤。
16452637,香奈美,哈。
252392897,拉薇,拦截者设置完成。
475251724,白墨,吼吼，起飞。
287588425,星绘,补给完毕，随时都可以出击哦。
509023249,白墨,减速雷。
516042718,星绘,您会逐渐理解的。
394046587,拉薇,不要再次倒下。
477087570,星绘,目标已被击打。
261851595,拉薇,世界绝不能交给你们。
246440343,明,烟雾弹。
46207201,拉薇,下次想一起去茶社赏月吗？我很喜欢夜风拂面的那种宁静。如果是与你一起的话。一定还能欣赏到不同的风景。
944173264,明,这个吗？这是我从拉威那里悄悄拿来的零食，你想要的话，我可以分给你一袋薯片，慢慢吃吧。但是我们不会被发现吧？
464679338,奥黛丽,哼。
690382426,明,好在是赶上了飞沙，你可得好好谢谢我。
0023,系统语音,老魏汇报情况。
1058135204,梅瑞狄斯,送至冥界。
324681708,信,这里可以安装炸弹。
550279003,信,谢谢。
426461803,伊薇特,新前辈果然很可靠啊。
593088497,未知,啊。
281975920,米雪儿,火力大喵是不会饶恕你们的。
466764126,梅瑞狄斯,冥界召唤着你。
27361136,米雪儿,今天很特别哦。啊，你不知道吗？这是属于我们的卡拉比丘纪念日啊。
387020490,拉薇,明，那家伙最近总是缠着你。给你添乱了。我会找他解释的。明明。是我主动想见你的。
314358272,玛德蕾娜,耶，我也是能做到的呢。
900329296,心夏,卡拉比丘。
389029869,星绘,星光指引前路。
324341565,白墨,自由就在前方。
403292479,白墨,好吧，就它了。
17717843,拉薇,在我的家乡，情人节是一个互赠鲜花的日子。你知道每一种花的背后。都有着特殊的寓意吗？
250776796,未知,嗯。
941084797,拉薇,每到生日这天。我还是会想念母亲做的红豆饭。因为在记忆里。它是甜的吧？
655768106,梅瑞狄斯,进攻。
1042181064,伊薇特,发出危险信号。
178868409,米雪儿,哼，看我的减速来。
294930460,奥黛丽,这里有战术道具。
164501356,明,什么有新口味薯片的促销活动？那么薯片在哪里呢？喂，你不会是还没有买吧？
1012158711,米雪儿,我来守住这里。
52266256,奥黛丽,你不会真以为我忘记今天是你的生日了吧？我可是特意列好了计划，准备带你出去挑选生日礼物的，你这个笨蛋。
411561213,奥黛丽,不可以。
572879343,梅瑞狄斯,闪光弹。
642675748,星绘,新年快乐。这是我准备好的新年礼物。如果不嫌弃的话，请收下他吧。
619570973,梅瑞狄斯,葬于此处。
411330721,星绘,看你晕倒了，我临时检查过了，你没有外伤。
307793258,玛德蕾娜,轮到我出场了。
1045516582,拉薇,以酒为助。来和我过过招吧。
573320565,明,
567522568,米雪儿,不愧是艾米，太棒了。
163571447,玛德蕾娜,一定要好好使用这个炸弹哦。
537997878,心夏,很可怜呐。
449481527,心夏,风场雷。
431148133,奥黛丽,听好了，此路不通。
496958985,伊薇特,冗余数据全部清除。
516441093,玛德蕾娜,艺术的真谛。
972771894,米雪儿,先不要放弃啊，我们还有机会的。
630329764,拉薇,知己知彼，百战不殆。看来。我也要加深对你的了解。
654798742,香奈美,我们加倍努力了。
28136906,系统语音,敌方还差十名击败获胜。
110395586,伊薇特,找到子弹。
177610375,奥黛丽,春节快乐。如果你有什么愿望，倒也可以说来听听，凭借我的能力，说不定能帮你实现呢。
95979046,米雪儿,火力大喵，正义执行。
1051988949,拉薇,开始安装炸弹。
374944267,拉薇,还是不够谨慎。
476356920,未知,
962610267,玛德蕾娜,哎呀，好难为情啊，不要再看我了。
198459688,星绘,今天是你的生日，对吧？我为你准备了一份礼物，虽然有些冒昧，但这也算是我自己的一点小小心意吧。
964893922,星绘,胜利即将到来。
251764248,奥黛丽,那你在做什么呀？茶都快被弄洒了。
969558557,米雪儿,是时候进宫了。
607106163,令,这里有子弹。
1024476390,玛德蕾娜,嗯，每次从这里眺望天空时，脑海中都会涌现不少灵感呢。
57751194,梅瑞狄斯,执守真理。
118246056,星绘,非常感谢。
139478516,米雪儿,哇，这期动画简直太精彩了。
197489088,信,这份和平，我将守护到底。
553071694,信,我会守护所有人。
273690269,星绘,这个凳子我记住了。那我是不是能期待那么一点回礼呢？
1067635215,星绘,维护住了和平呢，不愧是新夏，真是厉害。
415555215,星绘,在我看来，您更像是我的前辈，我的同行。
918032881,绯莎,气味暴露了你的位置。
561520989,信,我来掌控大局。
539024674,令,警报器发现敌人开始行动。
37482617,香奈美,由我来主宰狂热的舞台。
1004735341,伊薇特,非会为你加油的。
680233271,令,啊。
698590828,心夏,疗伤就交给我吧。
243689785,拉薇,没问题，我们出发吧。
41409615,玛德蕾娜,手雷。
169038556,香奈美,我是绝不会退缩的。
609428035,系统语音,战斗即将开始，请做好准备。
516139786,奥黛丽,给我闪开。
603008713,玛德蕾娜,姐姐，你看见了吗？
489706991,明,该死力量还不够。
181884100,奥黛丽,我是不会认输的。
48285514,香奈美,今天是我的生日，我邀请了一些粉丝来参加生日会，这样的话，一年一次的纪念日也会变得格外有意义吧。
162641350,星绘,你好呀。
673667183,系统语音,宁死玉碎。
267295657,信,脉冲领域。
604016362,拉薇,谢谢。我会把你的这份心意。铭记在心。
237137866,绯莎,这里有炸弹。
57678677,拉薇,抱歉。
281463511,明,哼。
107194352,未知,不。
1031715976,奥黛丽,你要试试这盒巧克力吗？它的外观和口感姑且算是达到了我的要求。
688265014,玛德蕾娜,很高兴见到你，我的名字叫马德雷娜，是姐姐的专属时装会师。请多关照啦。
397490189,拉薇,你喜欢雨天吗？我不喜欢。因为一到雨天。我就会想起很多事。
1053503271,伊薇特,太好了。
165084955,拉薇,此刻。正是封政朝廷。
285002259,明,把这一切撕碎。
177091438,系统语音,仓库已激活，下半场正式开始。
684267834,米雪儿,我总觉得自己应该会有一些特殊的使命，就像是治愈崩溃症啊，击退剪刀手什么的。好，我没在开玩笑，我是认真的哦。
919323275,信,警报器发现敌人所有人注意。
340823371,拉薇,我喜欢聆听晚风的声音。这会让我想起。小时候在武馆林子里练武的日子。我一个人能待一整天，忘记吃饭也是常有的事。
944475326,明,还不赖吗？
952308245,心夏,医疗无人机整装待发。
625315266,未知,哼。
1020813525,白墨,拦截者已安装。
388013004,令,注意这里。
1027671766,令,击杀目标。
5087822,未知,随风去。
662440252,绯莎,不过是猎物罢了。
475689973,香奈美,我很享受音符在指尖弹跳的感觉。你觉得呢？
922178434,奥黛丽,在我面前，你们还差得远哦。
956680275,香奈美系统语音,团队轻型护盾与激活，事情变得有趣了。
94244111,伊薇特,拦截器。
902479489,星绘,我们约定了今天进行锚定巡查，检测我的状况，并进行记录。
1063182750,明,居然被这种手段。
302625367,伊薇特,小心这里。
524365914,伊薇特,啊，终于结束了。
248831116,星绘,放心吧。我平时是不会携带武器的。莫非？你是在担心什么吗？
949366027,明,当心这里有问题。
251534525,香奈美系统语音,距离战斗结束还剩40秒。
994531502,拉薇,今天是梅瑞迪斯的生日。对他而言。只要我能在生日的当天到访。那便是最好的祝福了。
228817949,米雪儿,我真正想要贯彻的正义是什么？这必然是一个需要思考很久的问题啦。
44962404,明,找到炸弹的位置了。
161800934,拉薇,这把武器就可以了吗？
0005,伊薇特,
156837726,拉薇,能送出如此特别的礼物。大概是因为你足够了解我吧。
42955322,未知,
1019480828,白墨,谢谢。
489097771,米雪儿,我相信。只要维护好卡丘世界的秩序，就能让大家过上幸福的生活。
383939605,拉薇,显真章。
525928160,梅瑞狄斯,轮到我出击了。
202462163,信,停止你的抵抗。
157986740,信,
917741758,玛德蕾娜,发现你的脚印了。
508950850,伊薇特,我。需要休息一下。
32445380,令,我已获取找的。
405558679,奥黛丽,哎。虽然我对圣诞节的庆祝活动没什么兴趣，但是如果你坚持要我陪你的话，我倒也不是不可以答应你了。
353916701,系统语音,我方还差一名击败获胜。
492941388,梅瑞狄斯,此乃手雷。
446688761,米雪儿,其实没什么啦。
253145669,香奈美系统语音,击败最后的对手吧。和香奈美一起。
481974235,奥黛丽,做好觉悟吧，下次我可不会再输了。
990677060,系统语音,仓库被盗，请尽快支援。
685303064,米雪儿,最近爱顿城正在举办漫展，如果你有空的话，要不要和我一起去啊？我有好多想买的周边呢。
585896748,明,闪光弹。
243447428,绯莎,任务顺利。
43918540,拉薇,我们才不会对民众出手。如果你发现那种宵小之徒，就告诉我，我一定会亲手肃清，以执行者的名义。
1073041069,拉薇,你的背后，我如影随形。
492843508,星绘,卡拉比丘。
944563134,伊薇特,你们干扰到我的实验了？
183437555,香奈美,我可是记得很清楚啊，今天是你的生日，祝你生日快乐，祝你生日快乐。
1022714135,米雪儿,对不起了。
505955318,明,我是剪刀手的宁，我会以战场上的实力来估算你的价值。
604026990,拉薇,真是不甘心呐。
360350466,伊薇特,胜利是我的工作。
1073711777,拉薇,新的邮件到了。请随我去查收一下如何？
119297693,心夏,大获全胜怎么样？我早就说过，医疗可是战场中必不可少的要素。
489522485,香奈美,咏唱命运旋律。
516005889,星绘,行香。我知道你有自己的愿望。但真正与你在战场上相遇，我依旧难以释怀。
590942458,心夏,进宫这里吧。
207117515,白墨,只要我还活着，就没有人可以控制乌尔比诺。
507982090,信,偿还旧孕罢了。
205320289,绯莎,卡拉比丘。
100639332,米雪儿,我不是小孩子啦。哼。
246168978,香奈美,啊。嗯。
969345858,白墨,两个有点不够打。
569594040,米雪儿,这是家里的最后一包零食了，你可不要全都吃完哦。
197331407,未知,我会守住这里。
361734739,香奈美,有拉威在，事情可就容易多了。
267272048,明,我要开始拆除炸弹了。
989574749,明,啊，让我看看月亮吧，你也一起怎么样？
656550750,令,风场雷。
492410403,信,我的名字是姓。我会进行保护你的职责。
152227681,信,我会守住这里。
65870838,信,是。
173341211,星绘,晚上好。你有试过在夜晚吃冰淇淋吗？那是一种很特别的体验哦。还剩下一杯。我们一起吃怎么样？
107492952,梅瑞狄斯,在我面前，一切皆徒劳。
90057716,星绘,请交给我吧。
221294650,心夏,大家要加油啊。
29718339,奥黛丽,光焰万丈。
249636697,拉薇,当心这里。
13294932,香奈美,怎么啦？不如把心事悄悄告诉我吧。
334992224,玛德蕾娜,我画了新的设计稿，想听一听你的建议呀。
370449437,拉薇,射日六合归一。
682986079,拉薇,不错啊，奥黛丽，这次我倒是对你有些刮目相看了。
344481207,星绘,连续击破。
172751761,绯莎,这里危险。
510599781,令,我将炸弹放在了这里。
1003152403,拉薇,嗯。做得不错。
1031633916,星绘,你知道吗？我总喜欢描绘自己脑海中的星空。如此璀璨。浪漫。遥不可及。总有人说我这个习惯很奇怪呢。
954290938,玛德蕾娜,是我粗心了。
341748864,拉薇,不许倒下，明，让我见识一下你的勇气。
965782522,伊薇特,好像。来不及了。
1223521,米雪儿,你是来陪我玩游戏的吗？我正好缺少高手的指点呢。
657331898,系统语音,投票结果已产生。
23821938,未知,
571769419,明,都给我灰飞烟灭吧。
912726593,米雪儿,来这里安装炸弹。
311465180,香奈美,咏唱命运旋律。
353064259,香奈美系统语音,各位成功的守护了很多东西呢。
952517362,信,走空中路线吧。
1034804313,玛德蕾娜,恢复一下。
533503766,香奈美,啊。
190808896,米雪儿,嗨，如果你需要我，我一定会帮忙的。
1018507854,星绘,出击。
580230710,拉薇,剪刀手是被拧成一股绳的组织。每个人的目的不同，但我们也会分享快乐，互相舔舐伤口。
437900229,拉薇,繁荣是假象？永生是谎言。我已经不会被这个世界所迷惑了。
634715007,玛德蕾娜,你看起来不太强呀。
1035126246,明,一年又一年，不公尚在，黎民未至，我的战斗依旧无法停止。
183424673,米雪儿,看我的风场雷。
1043320986,米雪儿,我拿到炸弹了。
